CPU,Time,N0 free,N2 free,N4 free,N6 free,Copy: Best,Copy: Avg,Copy: Min,Copy: Max,Scale: Best,Scale: Avg,Scale: Min,Scale: Max,Add: Best,Add: Avg,Add: Min,Add: Max,Triad: Best,Triad: Avg,Triad: Min,Triad: Max
45,1476171028.0683496,4393,1762,1693,7272,3518.9,0.113892,0.113673,0.114201,3531.3,0.113593,0.113273,0.113715,3791.9,0.158390,0.158232,0.158532,3795.5,0.158220,0.158081,0.158395
7,1476171306.9942355,4264,1763,1766,7259,4400.1,0.099291,0.090906,0.112429,4804.5,0.096991,0.083256,0.127494,5055.1,0.136723,0.118691,0.164084,5115.6,0.136670,0.117289,0.154727
13,1476171314.401943,4311,1762,1765,7262,2960.9,0.136212,0.135094,0.138344,2961.8,0.136687,0.135052,0.142498,3008.9,0.202981,0.199408,0.210131,3000.8,0.202658,0.199944,0.207001
29,1476171320.2844484,4227,1763,1766,7256,3999.3,0.110198,0.100017,0.120156,4039.2,0.109981,0.099030,0.124745,4276.9,0.152319,0.140289,0.169877,4296.9,0.152995,0.139637,0.168515
36,1476171326.277411,4252,1764,1765,7262,3893.5,0.112040,0.102735,0.120087,3889.5,0.112757,0.102842,0.123517,4167.9,0.157684,0.143958,0.180114,4078.3,0.158899,0.147120,0.174428
0,1476171605.7105172,4381,1741,1740,7262,5709.3,0.076665,0.070061,0.082126,5675.4,0.075371,0.070479,0.079374,6438.2,0.100861,0.093194,0.103741,6530.0,0.100329,0.091883,0.103447
21,1476171616.356101,4392,1734,1740,7265,2040.1,0.196177,0.196068,0.196386,2041.3,0.196052,0.195955,0.196227,2034.2,0.295144,0.294960,0.295256,2033.9,0.295126,0.295002,0.295207
28,1476171621.683105,4393,1721,1741,7266,4121.2,0.099636,0.097058,0.108424,4143.9,0.099250,0.096528,0.108421,4363.2,0.141002,0.137514,0.152593,4369.5,0.141039,0.137315,0.151918
42,1476171628.0468552,4393,1720,1742,7267,3493.8,0.117579,0.114488,0.120404,3507.8,0.117005,0.114033,0.120465,3757.6,0.165126,0.159678,0.171307,3763.0,0.164586,0.159449,0.170619
7,1476171906.4875784,4394,1710,1771,7234,4683.2,0.093947,0.085411,0.097255,4947.1,0.090653,0.080856,0.093472,5207.2,0.125495,0.115225,0.128171,5015.2,0.125646,0.119637,0.128048
17,1476171913.759199,4396,1713,1771,7231,2977.0,0.134514,0.134364,0.134748,2973.5,0.134652,0.134523,0.134772,3020.5,0.198882,0.198643,0.199234,3020.3,0.198835,0.198658,0.199259
29,1476171919.4394,4396,1716,1770,7233,3816.6,0.107234,0.104806,0.108506,3873.8,0.106623,0.103259,0.108166,4089.0,0.150267,0.146734,0.152299,4089.3,0.149945,0.146726,0.151945
39,1476171925.0280228,4397,1717,1770,7233,3983.2,0.105263,0.100421,0.111009,3997.7,0.104872,0.100058,0.111420,4226.1,0.148277,0.141976,0.160986,4218.4,0.147501,0.142234,0.155369
3,1476172205.59996,4337,1758,1765,7268,5754.1,0.075791,0.069516,0.090832,5724.0,0.074926,0.069881,0.085422,6428.9,0.101134,0.093329,0.119464,6430.1,0.101104,0.093311,0.115413
15,1476172212.970712,4328,1757,1769,7270,2970.9,0.136624,0.134641,0.141508,2970.1,0.136539,0.134675,0.139682,3016.6,0.200887,0.198901,0.203743,3016.3,0.200817,0.198922,0.204584
30,1476172219.1975765,4339,1759,1770,7271,3585.0,0.115946,0.111577,0.132269,3595.2,0.113825,0.111261,0.123791,3851.8,0.160967,0.155771,0.177067,3849.6,0.162950,0.155859,0.175385
40,1476172224.9508178,4350,1759,1770,7272,3952.5,0.109275,0.101201,0.120481,3975.7,0.108095,0.100610,0.121946,4199.7,0.149114,0.142868,0.156300,4205.5,0.150909,0.142670,0.157093
9,1476172506.5360057,4344,1761,1768,7273,4596.9,0.096942,0.087016,0.112893,4807.4,0.093992,0.083205,0.107392,5174.7,0.128161,0.115949,0.146951,5197.0,0.127262,0.115452,0.137753
18,1476172517.1998193,4326,1765,1767,7272,2035.9,0.196758,0.196471,0.197182,2036.8,0.196740,0.196385,0.197981,2030.7,0.295589,0.295463,0.295725,2032.9,0.295459,0.295151,0.295628
32,1476172523.5861874,4339,1766,1768,7273,3427.7,0.118031,0.116697,0.118432,3444.4,0.117884,0.116132,0.118414,3614.4,0.167760,0.166002,0.168958,3693.1,0.166641,0.162465,0.167758
47,1476172530.0209534,4377,1766,1769,7273,3502.0,0.120108,0.114222,0.131640,3521.5,0.118407,0.113589,0.120849,3770.2,0.167934,0.159141,0.171488,3768.4,0.170564,0.159219,0.178759
11,1476172806.6559215,4405,1761,1764,7268,4487.9,0.092914,0.089129,0.098106,4614.4,0.090529,0.086686,0.093723,4957.3,0.125358,0.121034,0.128071,5005.9,0.124686,0.119859,0.127534
12,1476172813.9298947,4415,1761,1764,7272,2977.0,0.134457,0.134362,0.134586,2974.3,0.134602,0.134486,0.134695,3022.4,0.198905,0.198520,0.199026,3020.0,0.198865,0.198678,0.198948
33,1476172819.9362912,4416,1762,1765,7272,3600.3,0.111356,0.111102,0.111665,3607.9,0.110966,0.110868,0.111255,3873.0,0.155034,0.154920,0.155119,3875.5,0.154948,0.154820,0.155094
43,1476172826.0735989,4415,1763,1765,7273,3516.3,0.114055,0.113757,0.114631,3522.7,0.113693,0.113548,0.113851,3792.2,0.158475,0.158219,0.158998,3796.7,0.158419,0.158032,0.159273
0,1476173105.4755554,4413,1760,1768,7269,5838.1,0.073044,0.068516,0.078153,5814.1,0.072948,0.068798,0.076386,6552.0,0.097464,0.091575,0.102810,6596.8,0.096773,0.090954,0.102154
13,1476173112.7459307,4413,1763,1769,7269,2988.8,0.134334,0.133833,0.135020,2984.4,0.134370,0.134030,0.134917,3034.1,0.198387,0.197754,0.199412,3034.5,0.198319,0.197728,0.199461
31,1476173118.7358344,4416,1763,1769,7270,3599.9,0.111318,0.111115,0.111468,3619.3,0.110785,0.110520,0.111004,3880.3,0.154807,0.154629,0.155085,3882.3,0.154632,0.154547,0.154723
45,1476173124.875829,4416,1763,1769,7270,3512.4,0.114096,0.113882,0.114526,3529.7,0.113575,0.113324,0.113829,3792.0,0.158441,0.158227,0.158824,3795.7,0.158238,0.158075,0.158501
5,1476173405.8370945,4412,1758,1769,7268,5846.9,0.073400,0.068413,0.080316,5825.5,0.072683,0.068664,0.078707,6584.2,0.096896,0.091127,0.103351,6586.7,0.096494,0.091093,0.102346
23,1476173416.4672253,4418,1760,1768,7267,2043.8,0.195866,0.195712,0.196111,2045.0,0.195732,0.195595,0.195853,2038.2,0.294468,0.294370,0.294563,2037.6,0.294531,0.294465,0.294595
29,1476173421.6997843,4418,1761,1769,7268,4130.8,0.096984,0.096834,0.097330,4157.4,0.096360,0.096215,0.096685,4373.9,0.137362,0.137177,0.138106,4377.2,0.137246,0.137075,0.137655
38,1476173427.4825294,4419,1761,1769,7269,3803.7,0.108911,0.105162,0.110512,3841.2,0.108463,0.104134,0.110719,4047.5,0.152765,0.148241,0.155325,4055.7,0.152376,0.147941,0.155426
0,1476173705.9417572,4428,1773,1767,7273,5843.9,0.075220,0.068447,0.078578,5824.9,0.074666,0.068671,0.076597,6521.5,0.100016,0.092003,0.103256,6535.9,0.099230,0.091801,0.102876
15,1476173713.185011,4434,1773,1766,7272,2989.7,0.133926,0.133794,0.134185,2987.8,0.134066,0.133879,0.134390,3034.5,0.198038,0.197729,0.198599,3034.7,0.197943,0.197712,0.198432
35,1476173719.1810725,4435,1773,1767,7272,3606.8,0.111238,0.110901,0.111453,3619.2,0.110701,0.110523,0.111080,3878.9,0.154758,0.154682,0.154874,3881.2,0.154665,0.154592,0.154771
38,1476173724.7828164,4435,1774,1767,7273,4006.4,0.105766,0.099841,0.110279,4022.3,0.105577,0.099446,0.110505,4245.6,0.148557,0.141323,0.156014,4252.3,0.148552,0.141100,0.154439
9,1476174005.8961296,4513,1772,1769,7266,4709.5,0.089048,0.084934,0.097821,5014.1,0.084775,0.079775,0.093357,5267.0,0.119020,0.113917,0.127299,5270.9,0.118351,0.113832,0.126874
18,1476174016.50941,4513,1775,1769,7272,2046.4,0.195556,0.195466,0.195635,2048.5,0.195351,0.195269,0.195443,2039.1,0.294327,0.294246,0.294387,2039.9,0.294265,0.294139,0.294358
27,1476174022.2600503,4514,1776,1770,7273,3696.3,0.108444,0.108217,0.108643,3700.5,0.108187,0.108094,0.108380,3942.3,0.152381,0.152194,0.152563,3956.5,0.151790,0.151649,0.151905
43,1476174028.4705348,4513,1776,1770,7273,3511.2,0.115228,0.113920,0.118112,3531.9,0.114396,0.113253,0.117072,3783.9,0.160293,0.158565,0.165040,3787.9,0.160008,0.158400,0.164760
5,1476174306.0141723,4507,1774,1776,7271,5845.4,0.075018,0.068430,0.078705,5755.9,0.074267,0.069494,0.076807,6503.8,0.099879,0.092254,0.103064,6543.9,0.099454,0.091688,0.103015
22,1476174316.6254952,4510,1776,1776,7270,2048.7,0.195406,0.195245,0.195550,2048.5,0.195346,0.195261,0.195443,2041.9,0.293996,0.293848,0.294220,2040.6,0.294146,0.294036,0.294260
33,1476174322.625707,4510,1776,1776,7271,3607.2,0.111163,0.110889,0.111397,3621.2,0.110684,0.110460,0.110888,3874.7,0.155073,0.154851,0.155327,3876.5,0.154934,0.154779,0.155139
40,1476174328.0122485,4510,1776,1776,7271,4019.5,0.100577,0.099516,0.102844,4028.8,0.100157,0.099286,0.101368,4241.3,0.141934,0.141466,0.143692,4253.8,0.141734,0.141050,0.144254
3,1476174605.4636674,4494,1770,1775,7265,5842.5,0.074717,0.068464,0.080882,5818.1,0.074169,0.068751,0.079860,6548.8,0.098933,0.091620,0.105708,6569.9,0.098110,0.091325,0.104930
14,1476174612.9302633,4507,1775,1774,7264,2992.4,0.134038,0.133672,0.134994,2990.1,0.134107,0.133775,0.134904,3039.4,0.198017,0.197409,0.199245,3041.1,0.197839,0.197296,0.199062
30,1476174618.9279413,4510,1776,1775,7265,3594.0,0.111510,0.111297,0.111841,3619.5,0.110808,0.110512,0.111067,3881.4,0.154742,0.154584,0.154948,3883.5,0.154630,0.154501,0.154834
47,1476174625.0535684,4510,1777,1775,7265,3528.5,0.113814,0.113362,0.114020,3537.7,0.113299,0.113069,0.113512,3802.2,0.157899,0.157803,0.158047,3802.6,0.157928,0.157786,0.158234
10,1476174906.3424492,4502,1775,1775,7273,4706.3,0.091503,0.084992,0.096240,5004.6,0.088010,0.079926,0.092872,5261.1,0.122549,0.114045,0.127691,5266.9,0.121870,0.113919,0.127063
12,1476174913.6259313,4509,1774,1775,7272,2981.9,0.134672,0.134144,0.136474,2979.0,0.134599,0.134272,0.135770,3025.6,0.198768,0.198306,0.200686,3027.2,0.198690,0.198202,0.200760
34,1476174919.6412303,4508,1775,1776,7272,3590.7,0.111808,0.111399,0.112312,3610.1,0.111194,0.110799,0.111414,3869.3,0.155250,0.155066,0.156003,3872.9,0.155105,0.154924,0.155533
37,1476174925.2213285,4504,1775,1776,7272,4021.5,0.099817,0.099466,0.100032,4022.6,0.099713,0.099437,0.100130,4242.1,0.141694,0.141439,0.142162,4246.6,0.141552,0.141288,0.141784
1,1476175206.0162127,4506,1775,1769,7268,5875.9,0.074165,0.068074,0.080308,5832.0,0.073233,0.068587,0.076982,6539.1,0.098525,0.091755,0.103884,6575.8,0.097851,0.091244,0.102478
20,1476175216.6318538,4511,1774,1772,7270,2045.7,0.195593,0.195531,0.195720,2049.5,0.195325,0.195171,0.195592,2040.7,0.294161,0.294020,0.294298,2041.1,0.294063,0.293961,0.294209
31,1476175222.6518447,4513,1774,1774,7272,3596.1,0.111489,0.111230,0.111803,3614.4,0.110997,0.110667,0.111517,3873.0,0.155618,0.154920,0.156698,3876.2,0.155431,0.154789,0.156323
43,1476175228.7774405,4512,1774,1774,7272,3516.3,0.113999,0.113757,0.114499,3534.8,0.113521,0.113160,0.113873,3794.4,0.158267,0.158127,0.158497,3800.8,0.158135,0.157863,0.158239
2,1476175505.153624,4518,1773,1771,7273,5872.6,0.073646,0.068113,0.078082,5823.3,0.073255,0.068690,0.076347,6568.2,0.098316,0.091349,0.102673,6596.7,0.097839,0.090955,0.102510
12,1476175512.4114318,4518,1775,1771,7272,2987.7,0.134249,0.133881,0.135195,2983.2,0.134374,0.134085,0.135222,3031.8,0.198244,0.197901,0.198857,3033.7,0.198135,0.197780,0.198607
24,1476175517.710284,4518,1776,1772,7273,4125.5,0.097034,0.096958,0.097208,4155.3,0.096389,0.096263,0.096526,4371.1,0.137379,0.137264,0.137456,4373.7,0.137269,0.137183,0.137386
40,1476175523.4440577,4519,1776,1772,7273,3727.5,0.109194,0.107310,0.110363,3762.6,0.109214,0.106310,0.110851,4162.3,0.152300,0.144150,0.155974,4167.0,0.151801,0.143988,0.154776
4,1476175805.9795237,4510,1776,1769,7268,5389.8,0.076919,0.074214,0.078419,5512.5,0.075558,0.072563,0.076728,6475.4,0.101184,0.092658,0.103170,6392.8,0.100828,0.093856,0.102673
13,1476175813.2041698,4514,1775,1771,7271,2994.1,0.133663,0.133596,0.133723,2992.1,0.133805,0.133684,0.133934,3039.6,0.197508,0.197394,0.197755,3039.8,0.197465,0.197382,0.197733
27,1476175818.7238538,4514,1776,1772,7272,4131.8,0.099450,0.096810,0.105545,4153.9,0.098872,0.096296,0.104532,4369.9,0.138267,0.137302,0.140912,4371.0,0.138848,0.137269,0.146315
43,1476175825.2254927,4515,1776,1772,7273,3339.8,0.120032,0.119769,0.120346,3337.6,0.120335,0.119845,0.120596,3521.2,0.170783,0.170395,0.170976,3532.6,0.170205,0.169846,0.170336
0,1476176105.7314918,4522,1771,1774,7270,5862.0,0.075014,0.068236,0.078679,5817.3,0.073987,0.068760,0.076497,6554.7,0.099072,0.091537,0.103082,6602.1,0.098456,0.090880,0.102677
17,1476176112.9595952,4525,1772,1775,7272,2997.7,0.133609,0.133436,0.133950,2994.7,0.133757,0.133571,0.134197,3041.7,0.197489,0.197259,0.197908,3043.3,0.197436,0.197152,0.197846
28,1476176118.698965,4525,1773,1775,7273,4079.1,0.104968,0.098061,0.108929,4129.9,0.104156,0.096854,0.108137,4361.1,0.147404,0.137581,0.152982,4366.9,0.147020,0.137397,0.152262
44,1476176125.0528753,4522,1773,1775,7273,3499.6,0.117197,0.114300,0.121133,3499.1,0.118753,0.114315,0.124856,3765.5,0.166859,0.159342,0.179360,3763.3,0.165337,0.159436,0.171047
4,1476176405.6392627,4465,1767,1767,7270,5782.7,0.074679,0.069172,0.079468,5783.0,0.076623,0.069168,0.093478,6406.3,0.102974,0.093658,0.117882,6484.8,0.101174,0.092524,0.106488
17,1476176413.0148737,4457,1774,1771,7270,2972.6,0.136995,0.134564,0.141401,2972.2,0.136885,0.134581,0.138903,3019.5,0.201412,0.198706,0.202427,3020.9,0.201485,0.198617,0.203695
29,1476176418.6894662,4463,1775,1772,7271,4099.7,0.102710,0.097569,0.122847,4134.2,0.101090,0.096755,0.119694,4353.1,0.144620,0.137832,0.165766,4347.5,0.145509,0.138012,0.155312
42,1476176425.0850217,4470,1775,1772,7272,3511.6,0.119529,0.113908,0.139809,3516.0,0.119285,0.113765,0.135963,3780.8,0.165560,0.158697,0.176648,3785.0,0.165622,0.158522,0.173189
9,1476176706.5361254,4401,1773,1773,7270,4622.0,0.093816,0.086543,0.102041,4879.0,0.091204,0.081984,0.094591,5199.7,0.126763,0.115391,0.139712,5210.3,0.126268,0.115156,0.143244
20,1476176717.2001715,4402,1775,1773,7270,2038.7,0.196439,0.196208,0.196601,2039.5,0.196764,0.196123,0.197471,2033.0,0.295366,0.295123,0.296033,2032.6,0.295373,0.295184,0.295650
24,1476176723.0224826,4383,1776,1774,7270,4055.8,0.104392,0.098625,0.112567,4098.3,0.107860,0.097602,0.123527,4334.2,0.152087,0.138434,0.169899,4339.3,0.149626,0.138272,0.170262
38,1476176728.9757807,4365,1776,1774,7270,3842.1,0.111249,0.104109,0.117511,3760.1,0.111360,0.106379,0.114978,4084.9,0.156481,0.146881,0.165637,4139.5,0.156169,0.144945,0.164551
11,1476177006.6368682,4374,1769,1768,7266,4671.3,0.095807,0.085630,0.114570,4915.0,0.092784,0.081383,0.111580,5146.3,0.123736,0.116588,0.135160,5199.9,0.123390,0.115387,0.142133
18,1476177017.3003135,4387,1775,1769,7266,2036.7,0.196585,0.196398,0.196841,2036.7,0.196785,0.196397,0.197698,2032.0,0.295627,0.295278,0.296397,2031.0,0.295497,0.295421,0.295696
33,1476177023.6706934,4376,1776,1770,7267,3597.2,0.118903,0.111199,0.134816,3588.0,0.118628,0.111481,0.132252,3841.1,0.167797,0.156207,0.182002,3851.0,0.163742,0.155802,0.172303
41,1476177029.614422,4393,1776,1771,7267,3973.9,0.107882,0.100657,0.116093,3991.0,0.109760,0.100226,0.122256,4211.0,0.153082,0.142483,0.165470,4212.7,0.151706,0.142426,0.157591
6,1476177306.0685055,4445,1772,1767,7270,4699.6,0.093482,0.085114,0.096055,4976.2,0.090790,0.080383,0.092995,5244.3,0.125375,0.114410,0.127830,5234.7,0.125194,0.114619,0.127298
23,1476177316.7195387,4444,1776,1767,7270,2039.2,0.196266,0.196155,0.196356,2040.9,0.196071,0.195993,0.196165,2032.7,0.295268,0.295180,0.295453,2033.2,0.295165,0.295097,0.295243
25,1476177321.9823754,4446,1776,1768,7270,4130.4,0.096952,0.096842,0.097071,4152.5,0.096371,0.096328,0.096433,4371.5,0.137318,0.137251,0.137359,4376.6,0.137157,0.137094,0.137233
39,1476177327.7150702,4445,1776,1768,7271,3999.0,0.104380,0.100025,0.109970,4011.9,0.104032,0.099703,0.110005,4228.8,0.145753,0.141885,0.152369,4232.1,0.145618,0.141775,0.151776
6,1476177606.1228752,4430,1775,1773,7266,4586.9,0.095163,0.087204,0.096777,4482.5,0.092712,0.089236,0.093538,4754.8,0.127735,0.126187,0.128335,4810.9,0.126839,0.124717,0.127480
16,1476177613.3824048,4435,1775,1773,7269,2992.7,0.134439,0.133657,0.136938,2989.0,0.134715,0.133826,0.137185,3037.2,0.198693,0.197553,0.201429,3036.8,0.198620,0.197579,0.201244
35,1476177619.5724425,4435,1776,1773,7270,3567.0,0.114905,0.112139,0.117623,3583.2,0.113627,0.111631,0.116528,3818.2,0.160378,0.157143,0.165382,3820.4,0.159925,0.157052,0.163277
45,1476177625.7191055,4434,1776,1773,7271,3512.8,0.114116,0.113869,0.114513,3529.1,0.113500,0.113345,0.113908,3796.0,0.158669,0.158062,0.159408,3797.8,0.158485,0.157988,0.159224
2,1476177905.1534212,4445,1772,1770,7271,5786.9,0.074101,0.069121,0.078431,5776.8,0.073791,0.069243,0.076714,6537.8,0.098526,0.091774,0.102706,6561.8,0.098018,0.091439,0.102744
13,1476177912.3768919,4446,1774,1770,7271,2994.0,0.133669,0.133600,0.133825,2991.1,0.133796,0.133729,0.133863,3039.0,0.197548,0.197436,0.197631,3040.2,0.197472,0.197357,0.197651
35,1476177918.5482664,4445,1775,1770,7271,3539.6,0.115418,0.113007,0.118187,3573.9,0.114973,0.111924,0.118332,3869.9,0.160570,0.155042,0.167761,3872.2,0.160280,0.154950,0.167054
46,1476177925.0143838,4445,1775,1770,7271,3379.3,0.119403,0.118369,0.120340,3412.0,0.119086,0.117233,0.120340,3597.6,0.169417,0.166778,0.170948,3606.3,0.168697,0.166376,0.170175
5,1476178205.5371842,4432,1770,1772,7267,5780.2,0.076143,0.069202,0.078704,5810.7,0.075405,0.068839,0.080849,6555.3,0.100860,0.091529,0.104265,6554.1,0.100122,0.091546,0.103099
20,1476178216.152847,4440,1773,1771,7270,2047.1,0.195507,0.195398,0.195651,2049.6,0.195274,0.195162,0.195442,2040.3,0.294240,0.294070,0.294377,2040.1,0.294203,0.294104,0.294344
34,1476178222.1525013,4442,1775,1773,7272,3598.4,0.111360,0.111162,0.111618,3616.4,0.110907,0.110608,0.111189,3876.8,0.154796,0.154767,0.154922,3880.9,0.154709,0.154604,0.154817
36,1476178227.8268466,4441,1775,1773,7272,4016.9,0.103297,0.099580,0.110277,4027.5,0.102627,0.099318,0.110314,4247.2,0.144149,0.141269,0.154872,4250.9,0.144694,0.141145,0.154681
11,1476178506.0301328,4442,1773,1770,7271,4714.5,0.088912,0.084845,0.096052,4993.8,0.085882,0.080100,0.093372,5251.7,0.119558,0.114249,0.127633,5269.0,0.118741,0.113874,0.126511
19,1476178516.6458275,4445,1773,1773,7271,2045.9,0.195619,0.195509,0.195732,2046.5,0.195569,0.195458,0.195711,2040.2,0.294185,0.294092,0.294313,2040.1,0.294185,0.294101,0.294307
27,1476178521.9291017,4446,1774,1773,7271,4127.9,0.098072,0.096902,0.103063,4151.6,0.097002,0.096349,0.098861,4371.2,0.138146,0.137261,0.141291,4371.7,0.138001,0.137245,0.140964
43,1476178528.0540457,4447,1774,1774,7271,3521.0,0.114096,0.113604,0.114677,3530.6,0.113649,0.113295,0.113931,3800.2,0.158023,0.157887,0.158149,3801.4,0.157962,0.157838,0.158259
1,1476178805.8240836,4438,1772,1770,7269,5865.9,0.075591,0.068191,0.078764,5801.7,0.074538,0.068945,0.078747,6579.1,0.099621,0.091198,0.104478,6598.5,0.099592,0.090930,0.102508
12,1476178813.047046,4446,1774,1769,7270,2996.0,0.133667,0.133509,0.133848,2991.9,0.133823,0.133696,0.134075,3041.6,0.197522,0.197262,0.197933,3043.8,0.197480,0.197124,0.197851
25,1476178818.4756646,4447,1775,1770,7270,4137.6,0.097855,0.096675,0.100970,4156.2,0.096881,0.096242,0.098918,4372.5,0.137465,0.137221,0.137956,4372.8,0.137470,0.137212,0.137899
46,1476178824.979948,4446,1775,1770,7271,3333.0,0.120220,0.120013,0.120361,3331.3,0.120310,0.120073,0.120707,3518.4,0.170638,0.170533,0.170769,3532.4,0.170034,0.169858,0.170156
9,1476179106.2957428,4449,1777,1768,7271,4596.9,0.093159,0.087016,0.096789,4810.6,0.090052,0.083150,0.093461,5074.9,0.124680,0.118229,0.127617,5087.2,0.124041,0.117942,0.127394
21,1476179116.9092221,4450,1777,1771,7271,2047.6,0.195502,0.195352,0.195625,2050.0,0.195183,0.195118,0.195300,2039.8,0.294199,0.294144,0.294254,2041.2,0.294076,0.293941,0.294223
28,1476179122.5009732,4449,1777,1771,7272,4071.0,0.106244,0.098255,0.108579,4126.0,0.105749,0.096947,0.108046,4363.8,0.148896,0.137495,0.152217,4357.8,0.148783,0.137685,0.151914
43,1476179128.989861,4449,1777,1771,7272,3357.6,0.119725,0.119133,0.120223,3361.8,0.119773,0.118983,0.120301,3541.5,0.170253,0.169418,0.170642,3550.0,0.169644,0.169013,0.170099
10,1476179406.405861,4436,1776,1766,7271,4705.0,0.093632,0.085016,0.096706,4939.9,0.090053,0.080973,0.093207,5246.0,0.124373,0.114373,0.127827,5250.6,0.124046,0.114273,0.127123
23,1476179417.015167,4446,1776,1774,7271,2048.0,0.195436,0.195310,0.195528,2049.7,0.195227,0.195146,0.195322,2041.4,0.294088,0.293916,0.294205,2041.0,0.294079,0.293979,0.294189
27,1476179422.438715,4447,1777,1774,7271,4133.0,0.097087,0.096782,0.097492,4156.7,0.096342,0.096231,0.096571,4371.0,0.137481,0.137267,0.137852,4377.5,0.137300,0.137063,0.137630
42,1476179428.7346044,4447,1777,1774,7272,3466.1,0.117314,0.115402,0.120343,3493.4,0.116982,0.114501,0.120289,3780.7,0.163835,0.158699,0.170793,3787.6,0.163510,0.158412,0.170295
3,1476179705.1668825,4452,1772,1774,7266,5863.8,0.074474,0.068215,0.078196,5841.0,0.073403,0.068481,0.076264,6565.3,0.098322,0.091390,0.102811,6571.2,0.098762,0.091307,0.102640
15,1476179712.417012,4452,1772,1774,7270,2988.5,0.134092,0.133846,0.134320,2987.0,0.134242,0.133913,0.134397,3032.7,0.198103,0.197842,0.198237,3033.1,0.198065,0.197820,0.198304
35,1476179718.4169877,4452,1772,1774,7271,3600.2,0.111263,0.111104,0.111386,3620.5,0.110744,0.110482,0.111030,3877.5,0.154889,0.154741,0.155231,3880.4,0.154807,0.154623,0.155000
40,1476179723.8558044,4452,1772,1774,7271,4020.1,0.099606,0.099500,0.099683,4034.9,0.099218,0.099136,0.099289,4252.4,0.141187,0.141096,0.141269,4258.4,0.140994,0.140897,0.141074
4,1476180005.3717647,4433,1773,1770,7272,5858.2,0.075043,0.068281,0.080097,5825.0,0.074228,0.068669,0.076607,6531.0,0.099267,0.091870,0.103087,6568.5,0.099064,0.091345,0.102880
17,1476180012.640638,4448,1772,1771,7270,2990.0,0.134455,0.133780,0.135298,2988.7,0.134491,0.133838,0.134988,3037.0,0.198609,0.197562,0.199642,3037.8,0.198376,0.197512,0.199293
28,1476180017.8529954,4448,1773,1773,7270,4131.8,0.097012,0.096811,0.097246,4155.2,0.096364,0.096265,0.096451,4372.2,0.137353,0.137230,0.137602,4379.0,0.137122,0.137019,0.137309
